run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,24,0.020570505493217043,0.016711464151740074,0.8304821233580304,0.9028871922902931,0.9897403892522807,0.0005611516415334506,19.785613600000943,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,25,0.01952107537675787,0.01662929356098175,0.8293697769752212,0.9023666299406482,0.989431591503647,0.0005611516415334506,19.74532100000033,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,26,0.018286441266536713,0.015430864877998829,0.8345236991488963,0.9056712171091422,0.9897854259600111,0.0005611516415334506,20.045141200000216,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,27,0.017283622589376237,0.01578366570174694,0.8062434545818803,0.8859692466769743,0.9890792631509798,0.0005611516415334506,19.69835310000053,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,28,0.01658044010400772,0.014561722986400127,0.8300370191044223,0.9027240886391444,0.9896423570263941,0.0005611516415334506,20.983539299999393,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,29,0.01581608117730529,0.013786816038191319,0.8346159628918975,0.9056662792037388,0.9899341087696824,0.0005611516415334506,20.577739700000166,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,30,0.0155693256744632,0.016848387196660042,0.7473031332162406,0.8421544722106348,0.9863662291225292,0.0005611516415334506,19.314885400001003,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,31,0.014766318875330467,0.013509776443243027,0.8308814169531425,0.9032903770698052,0.9896471262865789,0.0005611516415334506,20.059837999999218,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,32,0.013774490466824284,0.01240774616599083,0.8381619278727865,0.9079731681856251,0.9901353211013719,0.0005611516415334506,22.388105599999108,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,33,0.013312606734258157,0.013271789066493511,0.8145285480120502,0.8920496143163835,0.9892214389867715,0.0005611516415334506,21.349918799998704,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,34,0.013349343891497011,0.013052012771368027,0.8177778933161935,0.8944633446622564,0.9891111255866744,0.0005611516415334506,19.2400949999992,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,35,0.012808208664258322,0.016732854768633842,0.7266533025370051,0.8261222902757331,0.9851371036934552,0.0005611516415334506,19.57328989999951,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,36,0.012642198690661677,0.012231830507516861,0.8318760831486397,0.9040852681841168,0.989501728581268,0.0005611516415334506,20.014804799999183,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,37,0.011907114364482739,0.011707156896591187,0.83497029944975,0.9060183019854607,0.9898298228105645,0.0005611516415334506,18.991522899999836,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
