run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,25,0.009467096130053202,0.008904926478862762,0.840000885451194,0.9084817973323545,0.9911174896675157,0.0005611516415334506,51.83063789999869,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,26,0.009321285839434023,0.009426938369870186,0.834193153510356,0.9047965710382747,0.990599683228779,0.0005611516415334506,52.5740414000029,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,27,0.009371204784622899,0.008765113539993763,0.8426590929483991,0.9103208409306324,0.9912534854765964,0.0005611516415334506,52.06561359999614,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,28,0.009137920097068503,0.00958231184631586,0.8269247067545473,0.8998984500491717,0.9904379627558453,0.0005611516415334506,52.411273300000175,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,29,0.009063615401585897,0.009222500026226044,0.8260699475684684,0.8989509869186452,0.9907945482074327,0.0005611516415334506,51.755573900001764,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,30,0.00902032725237034,0.00857880711555481,0.8479323110581375,0.9137506964225043,0.9914395785845129,0.0005611516415334506,51.97831489999953,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,31,0.008988303387606585,0.011960487812757492,0.785182244919715,0.8679321838274202,0.9880734278564087,0.0005611516415334506,52.68368489999557,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,32,0.009073740575048658,0.008849618956446648,0.8458445009191237,0.9125837136776901,0.9911644377412708,0.0005611516415334506,52.30781890000071,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,33,0.008983339534865485,0.008878285996615887,0.840348873558279,0.9088021835509824,0.9911372745764716,0.0005611516415334506,52.73532320000231,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,34,0.009136332461127529,0.008630537427961826,0.8454829864778253,0.9121551879483677,0.9913853400103211,0.0005611516415334506,52.48543680000148,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
